Patient ID,ADDRESS,CITY,STATE,ZIP CODE
1428,40 GLENMORE AVENUE,BROOKLYN,NY,11212
1429,80 OSBORN STREET,BROOKLYN,NY,11212
1430,1570 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1431,1580 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1432,60 GLENMORE AVENUE,BROOKLYN,NY,11212
1433,1590 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1434,300 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1435,270 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1436,290 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1437,280 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1438,260 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1439,32 GRAFTON STREET,BROOKLYN,NY,11212
1440,36 GRAFTON STREET,BROOKLYN,NY,11212
1441,40 GRAFTON STREET,BROOKLYN,NY,11212
1442,44 GRAFTON STREET,BROOKLYN,NY,11212
1443,48 GRAFTON STREET,BROOKLYN,NY,11212
1444,583 HOWARD AVENUE,BROOKLYN,NY,11212
1445,587 HOWARD AVENUE,BROOKLYN,NY,11212
1446,591 HOWARD AVENUE,BROOKLYN,NY,11212
1447,595 HOWARD AVENUE,BROOKLYN,NY,11212
1448,599 HOWARD AVENUE,BROOKLYN,NY,11212
1449,603 HOWARD AVENUE,BROOKLYN,NY,11212
1450,607 HOWARD AVENUE,BROOKLYN,NY,11212
1451,611 HOWARD AVENUE,BROOKLYN,NY,11212
1452,574 HOWARD AVENUE,BROOKLYN,NY,11212
1453,578 HOWARD AVENUE,BROOKLYN,NY,11212
1454,582 HOWARD AVENUE,BROOKLYN,NY,11212
1455,602 HOWARD AVENUE,BROOKLYN,NY,11212
1456,606 HOWARD AVENUE,BROOKLYN,NY,11212
1457,610 HOWARD AVENUE,BROOKLYN,NY,11212
1458,614 HOWARD AVENUE,BROOKLYN,NY,11212
1459,1 TAPSCOTT STREET,BROOKLYN,NY,11212
1460,5 TAPSCOTT STREET,BROOKLYN,NY,11212
1461,9 TAPSCOTT STREET,BROOKLYN,NY,11212
1462,13 TAPSCOTT STREET,BROOKLYN,NY,11212
1463,17 TAPSCOTT STREET,BROOKLYN,NY,11212
1464,1761 STERLING PLACE,BROOKLYN,NY,11233
1465,1761A STERLING PLACE,BROOKLYN,NY,11233
1466,1761B STERLING PLACE,BROOKLYN,NY,11233
1467,1763 STERLING PLACE,BROOKLYN,NY,11233
1468,1763A STERLING PLACE,BROOKLYN,NY,11233
1469,1763B STERLING PLACE,BROOKLYN,NY,11233
1470,1765 STERLING PLACE,BROOKLYN,NY,11233
1471,1765A STERLING PLACE,BROOKLYN,NY,11233
1472,1765B STERLING PLACE,BROOKLYN,NY,11233
1473,1767 STERLING PLACE,BROOKLYN,NY,11233
1474,1767A STERLING PLACE,BROOKLYN,NY,11233
1475,1766 STERLING PLACE,BROOKLYN,NY,11233
1476,1766A STERLING PLACE,BROOKLYN,NY,11233
1477,1766B STERLING PLACE,BROOKLYN,NY,11233
1478,1768 STERLING PLACE,BROOKLYN,NY,11233
1479,1768A STERLING PLACE,BROOKLYN,NY,11233
1480,1768B STERLING PLACE,BROOKLYN,NY,11233
1481,1770 STERLING PLACE,BROOKLYN,NY,11233
1482,1770A STERLING PLACE,BROOKLYN,NY,11233
1483,1770B STERLING PLACE,BROOKLYN,NY,11233
1484,1772 STERLING PLACE,BROOKLYN,NY,11233
1485,1772A STERLING PLACE,BROOKLYN,NY,11233
1486,1774 STERLING PLACE,BROOKLYN,NY,11233
1487,1774A STERLING PLACE,BROOKLYN,NY,11233
1488,504 HOWARD AVENUE,BROOKLYN,NY,11233
1489,504A HOWARD AVENUE,BROOKLYN,NY,11233
1490,504B HOWARD AVENUE,BROOKLYN,NY,11233
1491,506 HOWARD AVENUE,BROOKLYN,NY,11233
1492,506A HOWARD AVENUE,BROOKLYN,NY,11233
1493,506B HOWARD AVENUE,BROOKLYN,NY,11233
1494,508 HOWARD AVENUE,BROOKLYN,NY,11233
1495,508A HOWARD AVENUE,BROOKLYN,NY,11233
1496,508B HOWARD AVENUE,BROOKLYN,NY,11233
1497,1679 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1498,1679A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1499,1679B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1500,1681 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1501,1681A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1502,1681B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1503,1683 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1504,1683A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1505,1683B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1506,1685 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1507,1685A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1508,1685B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1509,1687 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1510,549B RALPH AVENUE,BROOKLYN,NY,11233
1511,1687A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1512,1687B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1513,1689 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1514,1689A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1515,1689B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1516,1691 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1517,1691A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1518,1691B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1519,1693 SAINT JOHNS PLACE,BROOKLYN,NY,11233
1520,1693A SAINT JOHNS PLACE,BROOKLYN,NY,11233
1521,1693B SAINT JOHNS PLACE,BROOKLYN,NY,11233
1522,537 RALPH AVENUE,BROOKLYN,NY,11233
1523,537A RALPH AVENUE,BROOKLYN,NY,11233
1524,537B RALPH AVENUE,BROOKLYN,NY,11233
1525,539 RALPH AVENUE,BROOKLYN,NY,11233
1526,539A RALPH AVENUE,BROOKLYN,NY,11233
1527,539B RALPH AVENUE,BROOKLYN,NY,11233
1528,541 RALPH AVENUE,BROOKLYN,NY,11233
1529,541A RALPH AVENUE,BROOKLYN,NY,11233
1530,541B RALPH AVENUE,BROOKLYN,NY,11233
1531,543 RALPH AVENUE,BROOKLYN,NY,11233
1532,543A RALPH AVENUE,BROOKLYN,NY,11233
1533,543B RALPH AVENUE,BROOKLYN,NY,11233
1534,545 RALPH AVENUE,BROOKLYN,NY,11233
1535,545A RALPH AVENUE,BROOKLYN,NY,11233
1536,545B RALPH AVENUE,BROOKLYN,NY,11233
1537,547 RALPH AVENUE,BROOKLYN,NY,11233
1538,547A RALPH AVENUE,BROOKLYN,NY,11233
1539,547B RALPH AVENUE,BROOKLYN,NY,11233
1540,549 RALPH AVENUE,BROOKLYN,NY,11233
1541,549A RALPH AVENUE,BROOKLYN,NY,11233
1542,551 RALPH AVENUE,BROOKLYN,NY,11233
1543,551A RALPH AVENUE,BROOKLYN,NY,11233
1544,551B RALPH AVENUE,BROOKLYN,NY,11233
1545,1720 STERLING PLACE,BROOKLYN,NY,11233
1546,1720A STERLING PLACE,BROOKLYN,NY,11233
1547,1720B STERLING PLACE,BROOKLYN,NY,11233
1548,1722 STERLING PLACE,BROOKLYN,NY,11233
1549,1722A STERLING PLACE,BROOKLYN,NY,11233
1550,1722B STERLING PLACE,BROOKLYN,NY,11233
1551,1724 STERLING PLACE,BROOKLYN,NY,11233
1552,1724A STERLING PLACE,BROOKLYN,NY,11233
1553,1724B STERLING PLACE,BROOKLYN,NY,11233
1554,1726 STERLING PLACE,BROOKLYN,NY,11233
1555,1726A STERLING PLACE,BROOKLYN,NY,11233
1556,1726B STERLING PLACE,BROOKLYN,NY,11233
1557,1728 STERLING PLACE,BROOKLYN,NY,11233
1558,1728A STERLING PLACE,BROOKLYN,NY,11233
1559,1728B STERLING PLACE,BROOKLYN,NY,11233
1560,1730 STERLING PLACE,BROOKLYN,NY,11233
1561,1730A STERLING PLACE,BROOKLYN,NY,11233
1562,1730B STERLING PLACE,BROOKLYN,NY,11233
1563,1732 STERLING PLACE,BROOKLYN,NY,11233
1564,1732A STERLING PLACE,BROOKLYN,NY,11233
1565,1732B STERLING PLACE,BROOKLYN,NY,11233
1566,1734 STERLING PLACE,BROOKLYN,NY,11233
1567,1734A STERLING PLACE,BROOKLYN,NY,11233
1568,1734B STERLING PLACE,BROOKLYN,NY,11233
1569,1736 STERLING PLACE,BROOKLYN,NY,11233
1570,1736A STERLING PLACE,BROOKLYN,NY,11233
1571,1736B STERLING PLACE,BROOKLYN,NY,11233
1572,497 HOWARD AVENUE,BROOKLYN,NY,11233
1573,497A HOWARD AVENUE,BROOKLYN,NY,11233
1574,497B HOWARD AVENUE,BROOKLYN,NY,11233
1575,499 HOWARD AVENUE,BROOKLYN,NY,11233
1576,499A HOWARD AVENUE,BROOKLYN,NY,11233
1577,499B HOWARD AVENUE,BROOKLYN,NY,11233
1578,501 HOWARD AVENUE,BROOKLYN,NY,11233
1579,501A HOWARD AVENUE,BROOKLYN,NY,11233
1580,501B HOWARD AVENUE,BROOKLYN,NY,11233
1581,503 HOWARD AVENUE,BROOKLYN,NY,11233
1582,503A HOWARD AVENUE,BROOKLYN,NY,11233
1583,503B HOWARD AVENUE,BROOKLYN,NY,11233
1584,505 HOWARD AVENUE,BROOKLYN,NY,11233
1585,505A HOWARD AVENUE,BROOKLYN,NY,11233
1586,505B HOWARD AVENUE,BROOKLYN,NY,11233
1587,507 HOWARD AVENUE,BROOKLYN,NY,11233
1588,507A HOWARD AVENUE,BROOKLYN,NY,11233
1589,507B HOWARD AVENUE,BROOKLYN,NY,11233
1590,509 HOWARD AVENUE,BROOKLYN,NY,11233
1591,509A HOWARD AVENUE,BROOKLYN,NY,11233
1592,509B HOWARD AVENUE,BROOKLYN,NY,11233
1593,511 HOWARD AVENUE,BROOKLYN,NY,11233
1594,511A HOWARD AVENUE,BROOKLYN,NY,11233
1595,511B HOWARD AVENUE,BROOKLYN,NY,11233
1596,1790 STERLING PLACE,BROOKLYN,NY,11233
1597,1790A STERLING PLACE,BROOKLYN,NY,11233
1598,1790B STERLING PLACE,BROOKLYN,NY,11233
1599,1792 STERLING PLACE,BROOKLYN,NY,11233
1600,1792A STERLING PLACE,BROOKLYN,NY,11233
1601,1792B STERLING PLACE,BROOKLYN,NY,11233
1602,1794 STERLING PLACE,BROOKLYN,NY,11233
1603,1794A STERLING PLACE,BROOKLYN,NY,11233
1604,1794B STERLING PLACE,BROOKLYN,NY,11233
1605,1796 STERLING PLACE,BROOKLYN,NY,11233
1606,1796A STERLING PLACE,BROOKLYN,NY,11233
1607,1796B STERLING PLACE,BROOKLYN,NY,11233
1608,1798 STERLING PLACE,BROOKLYN,NY,11233
1609,1798A STERLING PLACE,BROOKLYN,NY,11233
1610,1798B STERLING PLACE,BROOKLYN,NY,11233
1611,1800 STERLING PLACE,BROOKLYN,NY,11233
1612,1800A STERLING PLACE,BROOKLYN,NY,11233
1613,1800B STERLING PLACE,BROOKLYN,NY,11233
1614,1802 STERLING PLACE,BROOKLYN,NY,11233
1615,1802A STERLING PLACE,BROOKLYN,NY,11233
1616,1802B STERLING PLACE,BROOKLYN,NY,11233
1617,1804 STERLING PLACE,BROOKLYN,NY,11233
1618,1804A STERLING PLACE,BROOKLYN,NY,11233
1619,1804B STERLING PLACE,BROOKLYN,NY,11233
1620,301 SUTTER AVENUE,BROOKLYN,NY,11212
1621,315 SUTTER AVENUE,BROOKLYN,NY,11212
1622,335 SUTTER AVENUE,BROOKLYN,NY,11212
1623,823 HUNTS POINT AVENUE,BRONX,NY,10474
1624,827 HUNTS POINT AVENUE,BRONX,NY,10474
1625,831 HUNTS POINT AVENUE,BRONX,NY,10474
1626,835 HUNTS POINT AVENUE,BRONX,NY,10474
1627,839 HUNTS POINT AVENUE,BRONX,NY,10474
1628,843 HUNTS POINT AVENUE,BRONX,NY,10474
1629,847 HUNTS POINT AVENUE,BRONX,NY,10474
1630,851 HUNTS POINT AVENUE,BRONX,NY,10474
1631,855 HUNTS POINT AVENUE,BRONX,NY,10474
1632,859 HUNTS POINT AVENUE,BRONX,NY,10474
1633,863 HUNTS POINT AVENUE,BRONX,NY,10474
1634,867 HUNTS POINT AVENUE,BRONX,NY,10474
1635,875 IRVINE STREET,BRONX,NY,10474
1636,131 MOORE STREET,BROOKLYN,NY,11206
1637,110 MONUMENT WALK,BROOKLYN,NY,11205
1638,102 MONUMENT WALK,BROOKLYN,NY,11205
1639,87 MONUMENT WALK,BROOKLYN,NY,11205
1640,88 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1641,82 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1642,88 MONUMENT WALK,BROOKLYN,NY,11205
1643,80 MONUMENT WALK,BROOKLYN,NY,11205
1644,78 MONUMENT WALK,BROOKLYN,NY,11205
1645,74 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1646,55 MONUMENT WALK,BROOKLYN,NY,11205
1647,64 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1648,60 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1649,56 MONUMENT WALK,BROOKLYN,NY,11205
1650,50 MONUMENT WALK,BROOKLYN,NY,11205
1651,48 MONUMENT WALK,BROOKLYN,NY,11205
1652,46 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1653,36 SAINT EDWARDS STREET,BROOKLYN,NY,11205
1654,25 MONUMENT WALK,BROOKLYN,NY,11205
1655,9 MONUMENT WALK,BROOKLYN,NY,11205
1656,24 MONUMENT WALK,BROOKLYN,NY,11205
1657,8 MONUMENT WALK,BROOKLYN,NY,11205
1658,151 NAVY WALK,BROOKLYN,NY,11201
1659,143 NAVY WALK,BROOKLYN,NY,11201
1660,162 NAVY WALK,BROOKLYN,NY,11201
1661,160 NAVY WALK,BROOKLYN,NY,11201
1662,342 HUDSON WALK,BROOKLYN,NY,11201
1663,340 HUDSON WALK,BROOKLYN,NY,11201
1664,60 FLEET WALK,BROOKLYN,NY,11201
1665,58 FLEET WALK,BROOKLYN,NY,11201
1666,330 EAST 115TH STREET,NEW YORK,NY,10029
1667,133 NAVY WALK,BROOKLYN,NY,11201
1668,125 NAVY WALK,BROOKLYN,NY,11201
1669,330 HUDSON WALK,BROOKLYN,NY,11201
1670,45 FLEET WALK,BROOKLYN,NY,11201
1671,48 FLEET WALK,BROOKLYN,NY,11201
1672,38 FLEET WALK,BROOKLYN,NY,11201
1673,31 FLEET WALK,BROOKLYN,NY,11201
1674,29 FLEET WALK,BROOKLYN,NY,11201
1675,30 FLEET WALK,BROOKLYN,NY,11201
1676,28 FLEET WALK,BROOKLYN,NY,11201
1677,107 NAVY WALK,BROOKLYN,NY,11201
1678,95 NAVY WALK,BROOKLYN,NY,11201
1679,16 FLEET WALK,BROOKLYN,NY,11201
1680,8 FLEET WALK,BROOKLYN,NY,11201
1681,85 NAVY WALK,BROOKLYN,NY,11201
1682,5 FLEET WALK,BROOKLYN,NY,11201
1683,90-20 170TH STREET,JAMAICA,NY,11432
1684,419 EAST 93RD STREET,NEW YORK,NY,10128
1685,1830 1ST AVENUE,NEW YORK,NY,10128
1686,1806 1ST AVENUE,NEW YORK,NY,10128
1687,3080 PARK AVENUE,BRONX,NY,10451
1688,300 EAST 158TH STREET,BRONX,NY,10451
1689,785 COURTLANDT AVENUE,BRONX,NY,10451
1690,765 COURTLANDT AVENUE,BRONX,NY,10451
1691,301 EAST 156TH STREET,BRONX,NY,10451
1692,285 EAST 156TH STREET,BRONX,NY,10451
1693,3050 PARK AVENUE,BRONX,NY,10451
1694,310 EAST 115TH STREET,NEW YORK,NY,10029
1695,2224 2ND AVENUE,NEW YORK,NY,10029
1696,320 EAST 115TH STREET,NEW YORK,NY,10029
1697,322 EAST 115TH STREET,NEW YORK,NY,10029
1698,332 EAST 115TH STREET,NEW YORK,NY,10029
1699,2235 1ST AVENUE,NEW YORK,NY,10029
1700,2225 1ST AVENUE,NEW YORK,NY,10029
1701,2215 1ST AVENUE,NEW YORK,NY,10029
1702,2201 1ST AVENUE,NEW YORK,NY,10029
1703,2185 1ST AVENUE,NEW YORK,NY,10029
1704,2175 1ST AVENUE,NEW YORK,NY,10029
1705,337 EAST 112TH STREET,NEW YORK,NY,10029
1706,335 EAST 112TH STREET,NEW YORK,NY,10029
1707,327 EAST 112TH STREET,NEW YORK,NY,10029
1708,325 EAST 112TH STREET,NEW YORK,NY,10029
1709,310 EAST 113TH STREET,NEW YORK,NY,10029
1710,2190 2ND AVENUE,NEW YORK,NY,10029
1711,2185 2ND AVENUE,NEW YORK,NY,10029
1712,250 EAST 113TH STREET,NEW YORK,NY,10029
1713,2055 3RD AVENUE,NEW YORK,NY,10029
1714,205 EAST 112TH STREET,NEW YORK,NY,10029
1715,2065 3RD AVENUE,NEW YORK,NY,10029
1716,2075 3RD AVENUE,NEW YORK,NY,10029
1717,2095 3RD AVENUE,NEW YORK,NY,10029
1718,210 EAST 115TH STREET,NEW YORK,NY,10029
1719,220 EAST 115TH STREET,NEW YORK,NY,10029
1720,218 EAST 115TH STREET,NEW YORK,NY,10029
1721,230 EAST 115TH STREET,NEW YORK,NY,10029
1722,228 EAST 115TH STREET,NEW YORK,NY,10029
1723,2237 2ND AVENUE,NEW YORK,NY,10029
1724,2227 2ND AVENUE,NEW YORK,NY,10029
1725,2215 2ND AVENUE,NEW YORK,NY,10029
1726,2205 2ND AVENUE,NEW YORK,NY,10029
1727,1581 PARK AVENUE,NEW YORK,NY,10029
1728,1591 PARK AVENUE,NEW YORK,NY,10029
1729,123 EAST 112TH STREET,NEW YORK,NY,10029
1730,1565 PARK AVENUE,NEW YORK,NY,10029
1731,1611 PARK AVENUE,NEW YORK,NY,10029
1732,130 EAST 115TH STREET,NEW YORK,NY,10029
1733,1830 LEXINGTON AVENUE,NEW YORK,NY,10029
1734,1810 LEXINGTON AVENUE,NEW YORK,NY,10029
1735,1850 LEXINGTON AVENUE,NEW YORK,NY,10029
1736,1840 LEXINGTON AVENUE,NEW YORK,NY,10029
1737,1809 LEXINGTON AVENUE,NEW YORK,NY,10029
1738,165 EAST 112TH STREET,NEW YORK,NY,10029
1739,2070 3RD AVENUE,NEW YORK,NY,10029
1740,2060 3RD AVENUE,NEW YORK,NY,10029
1741,175 EAST 112TH STREET,NEW YORK,NY,10029
1742,1829 LEXINGTON AVENUE,NEW YORK,NY,10029
1743,1839 LEXINGTON AVENUE,NEW YORK,NY,10029
1744,70 WEST 115TH STREET,NEW YORK,NY,10026
1745,40 WEST 115TH STREET,NEW YORK,NY,10026
1746,20 WEST 115TH STREET,NEW YORK,NY,10026
1747,1390 5TH AVENUE,NEW YORK,NY,10026
1748,70 LENOX AVENUE,NEW YORK,NY,10026
1749,1370 5TH AVENUE,NEW YORK,NY,10026
1750,71 WEST 112TH STREET,NEW YORK,NY,10026
1751,41 WEST 112TH STREET,NEW YORK,NY,10026
1752,21 WEST 112TH STREET,NEW YORK,NY,10026
1753,1350 5TH AVENUE,NEW YORK,NY,10026
1754,154 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1755,142 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1756,120 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1757,108 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1758,135 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1759,127 KINGSBOROUGH 1ST WALK,BROOKLYN,NY,11233
1760,253 KINGSBOROUGH 2ND WALK,BROOKLYN,NY,11233
1761,241 KINGSBOROUGH 2ND WALK,BROOKLYN,NY,11233
1762,219 KINGSBOROUGH 2ND WALK,BROOKLYN,NY,11233
1763,207 KINGSBOROUGH 2ND WALK,BROOKLYN,NY,11233
1764,354 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1765,342 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1766,320 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1767,308 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1768,353 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1769,341 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1770,319 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1771,307 KINGSBOROUGH 3RD WALK,BROOKLYN,NY,11233
1772,454 KINGSBOROUGH 4TH WALK,BROOKLYN,NY,11233
1773,442 KINGSBOROUGH 4TH WALK,BROOKLYN,NY,11233
1774,420 KINGSBOROUGH 4TH WALK,BROOKLYN,NY,11233
1775,408 KINGSBOROUGH 4TH WALK,BROOKLYN,NY,11233
1776,553 KINGSBOROUGH 5TH WALK,BROOKLYN,NY,11233
1777,541 KINGSBOROUGH 5TH WALK,BROOKLYN,NY,11233
1778,529 KINGSBOROUGH 5TH WALK,BROOKLYN,NY,11233
1779,654 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1780,642 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1781,630 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1782,653 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1783,641 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1784,629 KINGSBOROUGH 6TH WALK,BROOKLYN,NY,11233
1785,720 KINGSBOROUGH 7TH WALK,BROOKLYN,NY,11233
1786,708 KINGSBOROUGH 7TH WALK,BROOKLYN,NY,11233
1787,719 KINGSBOROUGH 7TH WALK,BROOKLYN,NY,11233
1788,707 KINGSBOROUGH 7TH WALK,BROOKLYN,NY,11233
1789,447 KINGSBOROUGH 4TH WALK,BROOKLYN,NY,11233
1790,45 RUTGERS STREET,NEW YORK,NY,10002
1791,55 RUTGERS STREET,NEW YORK,NY,10002
1792,65 JEFFERSON STREET,NEW YORK,NY,10002
1793,300 CHERRY STREET,NEW YORK,NY,10002
1794,240 MADISON STREET,NEW YORK,NY,10002
1795,250 CLINTON STREET,NEW YORK,NY,10002
1796,230 CLINTON STREET,NEW YORK,NY,10002
1797,340 CHERRY STREET,NEW YORK,NY,10002
1798,280 MADISON STREET,NEW YORK,NY,10002
1799,282 CHERRY STREET,NEW YORK,NY,10002
1800,325 CLASSON AVENUE,BROOKLYN,NY,11205
1801,456 DEKALB AVENUE,BROOKLYN,NY,11205
1802,470 DEKALB AVENUE,BROOKLYN,NY,11205
1803,345 CLASSON AVENUE,BROOKLYN,NY,11205
1804,411 LAFAYETTE AVENUE,BROOKLYN,NY,11238
1805,415 LAFAYETTE AVENUE,BROOKLYN,NY,11238
1806,433 LAFAYETTE AVENUE,BROOKLYN,NY,11238
1807,34-25 LINDEN PLACE,FLUSHING,NY,11354
1808,136-10 LATIMER PLACE,FLUSHING,NY,11354
1809,34-20 137TH STREET,FLUSHING,NY,11354
1810,34-41 LINDEN PLACE,FLUSHING,NY,11354
1811,139-10 34TH AVENUE,FLUSHING,NY,11354
1812,1641 MADISON AVENUE,NEW YORK,NY,10029
1813,80 EAST 110TH STREET,NEW YORK,NY,10029
1814,1595 MADISON AVENUE,NEW YORK,NY,10029
1815,70 EAST 108TH STREET,NEW YORK,NY,10029
1816,1142 LENOX ROAD,BROOKLYN,NY,11212
1817,1144 LENOX ROAD,BROOKLYN,NY,11212
1818,1145 LENOX ROAD,BROOKLYN,NY,11212
1819,110 EAST 99TH STREET,NEW YORK,NY,10029
1820,1536 LEXINGTON AVENUE,NEW YORK,NY,10029
1821,1539 LEXINGTON AVENUE,NEW YORK,NY,10029
1822,183 EAST 98TH STREET,NEW YORK,NY,10029
1823,60 EAST 135TH STREET,NEW YORK,NY,10037
1824,1980 PARK AVENUE,NEW YORK,NY,10037
1825,1960 PARK AVENUE,NEW YORK,NY,10037
1826,2101 MADISON AVENUE,NEW YORK,NY,10037
1827,2123 MADISON AVENUE,NEW YORK,NY,10037
1828,2121 MADISON AVENUE,NEW YORK,NY,10037
1829,2135 MADISON AVENUE,NEW YORK,NY,10037
1830,2133 MADISON AVENUE,NEW YORK,NY,10037
1831,2155 MADISON AVENUE,NEW YORK,NY,10037
1832,2150 MADISON AVENUE,NEW YORK,NY,10037
1833,2144 MADISON AVENUE,NEW YORK,NY,10037
1834,2130 MADISON AVENUE,NEW YORK,NY,10037
1835,2110 MADISON AVENUE,NEW YORK,NY,10037
1836,2102 MADISON AVENUE,NEW YORK,NY,10037
1837,2120 MADISON AVENUE,NEW YORK,NY,10037
1838,2175 5TH AVENUE,NEW YORK,NY,10037
1839,2177 5TH AVENUE,NEW YORK,NY,10037
1840,2199 5TH AVENUE,NEW YORK,NY,10037
1841,2201 5TH AVENUE,NEW YORK,NY,10037
1842,2140 MADISON AVENUE,NEW YORK,NY,10037
1843,570 STANLEY AVENUE,BROOKLYN,NY,11207
1844,580 STANLEY AVENUE,BROOKLYN,NY,11207
1845,630 STANLEY AVENUE,BROOKLYN,NY,11207
1846,640 STANLEY AVENUE,BROOKLYN,NY,11207
1847,245 WORTMAN AVENUE,BROOKLYN,NY,11207
1848,225 WORTMAN AVENUE,BROOKLYN,NY,11207
1849,215 WORTMAN AVENUE,BROOKLYN,NY,11207
1850,185 WORTMAN AVENUE,BROOKLYN,NY,11207
1851,180 WORTMAN AVENUE,BROOKLYN,NY,11207
1852,190 WORTMAN AVENUE,BROOKLYN,NY,11207
1853,240 WORTMAN AVENUE,BROOKLYN,NY,11207
1854,250 WORTMAN AVENUE,BROOKLYN,NY,11207
1855,245 COZINE AVENUE,BROOKLYN,NY,11207
1856,215 COZINE AVENUE,BROOKLYN,NY,11207
1857,195 COZINE AVENUE,BROOKLYN,NY,11207
1858,270 WORTMAN AVENUE,BROOKLYN,NY,11207
1859,300 WORTMAN AVENUE,BROOKLYN,NY,11207
1860,295 COZINE AVENUE,BROOKLYN,NY,11207
1861,285 COZINE AVENUE,BROOKLYN,NY,11207
1862,550 SUTTER AVENUE,BROOKLYN,NY,11207
1863,398 SHEFFIELD AVENUE,BROOKLYN,NY,11207
1864,428 SHEFFIELD AVENUE,BROOKLYN,NY,11207
1865,340 WILLIAMS AVENUE,BROOKLYN,NY,11207
1866,1091 LONGFELLOW AVENUE,BRONX,NY,10459
1867,1102 LONGFELLOW AVENUE,BRONX,NY,10459
1868,180 POWELL STREET,BROOKLYN,NY,11212
1869,131 BELMONT AVENUE,BROOKLYN,NY,11212
1870,157 BELMONT AVENUE,BROOKLYN,NY,11212
1871,365 SACKMAN STREET,BROOKLYN,NY,11212
1872,175 ELDRIDGE STREET,NEW YORK,NY,10002
1873,190 FORSYTHE STREET,NEW YORK,NY,10002
1874,45 STANTON STREET,NEW YORK,NY,10002
1875,49 STANTON STREET,NEW YORK,NY,10002
1876,201 ELDRIDGE STREET,NEW YORK,NY,10002
1877,205 ELDRIDGE STREET,NEW YORK,NY,10002
1878,211 ELDRIDGE STREET,NEW YORK,NY,10002
1879,215 ELDRIDGE STREET,NEW YORK,NY,10002
1880,200 ELDRIDGE STREET,NEW YORK,NY,10002
1881,206 ELDRIDGE STREET,NEW YORK,NY,10002
1882,210 ELDRIDGE STREET,NEW YORK,NY,10002
1883,216 ELDRIDGE STREET,NEW YORK,NY,10002
1884,71 STANTON STREET,NEW YORK,NY,10002
1885,75 STANTON STREET,NEW YORK,NY,10002
1886,77 STANTON STREET,NEW YORK,NY,10002
1887,637 EAST 5TH STREET,NEW YORK,NY,10009
1888,641 EAST 5TH STREET,NEW YORK,NY,10009
1889,645 EAST 5TH STREET,NEW YORK,NY,10009
1890,649 EAST 5TH STREET,NEW YORK,NY,10009
